,0,1,2,3,4,5,6
127603,31205,1,1,1,1,0,0
127604,10556,1,1,1,1,0,0
127605,153064,1,1,1,1,0,0
127606,164274,1,1,1,1,0,0
127607,120700,1,1,1,1,0,0
127608,61638,1,1,1,1,0,0
127609,18668,1,1,1,1,0,0
127610,107701,1,1,1,1,0,0
127611,152220,1,1,1,1,0,0
127612,591,1,1,1,1,0,0
127613,146068,1,1,1,1,0,0
127614,175947,1,1,1,1,0,0
127615,137555,1,1,1,1,0,0
127616,132484,1,1,1,1,0,0
127617,75927,1,1,1,1,0,0
127618,134768,1,1,1,1,0,0
127619,173131,1,1,1,1,0,0
127620,99255,1,1,1,1,0,1
127621,111209,1,1,1,1,0,0
127622,101879,1,1,1,1,0,1
127623,184205,1,1,1,1,0,0
127624,47569,1,1,1,1,0,0
127625,87803,0,1,1,1,0,1
127626,52577,1,1,1,1,0,0
127627,58902,1,1,1,1,0,0
127628,108743,1,1,1,1,0,0
127629,11757,1,1,1,1,0,0
127630,166261,1,1,1,1,0,0
127631,158947,1,1,1,1,0,0
127632,114502,1,1,1,1,0,0
127633,12752,1,1,1,1,0,0
127634,64426,1,1,1,1,0,0
127635,18524,1,1,1,1,0,1
127636,18828,1,1,1,1,0,0
127637,155915,1,1,1,1,0,0
127638,55299,1,1,1,1,0,0
127639,167180,1,1,1,1,0,0
127640,161856,1,1,1,1,0,0
127641,161994,1,1,1,1,0,0
127642,8435,1,1,1,1,0,0
127643,92058,0,1,1,1,0,1
127644,37574,1,1,1,1,0,0
127645,46882,1,1,1,1,0,0
127646,170929,1,1,1,1,0,0
127647,105318,1,1,1,1,0,0
127648,71605,1,1,1,1,0,0
127649,79080,1,1,1,1,0,0
127650,87453,1,1,1,1,0,0
127651,4664,1,1,1,1,0,0
127652,18070,1,1,1,1,0,0
127653,155254,1,1,1,1,0,0
127654,83570,1,1,1,1,0,0
127655,16436,1,1,1,1,0,0
127656,44997,1,1,1,1,0,0
127657,145335,1,1,1,1,0,0
127658,145117,1,1,1,1,0,0
127659,170639,1,1,1,1,0,0
127660,169610,1,1,1,1,0,0
127661,9540,1,1,1,1,0,0
127662,39139,1,1,1,1,0,0
127663,6063,1,1,1,1,0,0
127664,23745,1,1,1,1,0,0
127665,24536,1,1,1,1,0,0
127666,86799,1,1,1,1,0,0
127667,99531,1,1,1,1,0,0
127668,92753,1,1,1,1,0,1
127669,32795,1,1,1,1,0,0
127670,84504,1,1,1,1,0,0
127671,39324,1,1,1,1,0,0
127672,109118,1,1,1,1,0,0
127673,178279,1,1,1,1,0,0
127674,41504,1,1,1,1,0,0
127675,65761,1,1,1,1,0,0
127676,179175,1,1,1,1,0,0
127677,30464,1,1,1,1,0,0
127678,27069,1,1,1,1,0,0
127679,150461,1,1,1,1,0,0
127680,121538,1,1,1,1,0,0
127681,92226,0,1,1,1,0,1
127682,36457,1,1,1,1,0,0
127683,128380,1,1,1,1,0,0
127684,32364,1,1,1,1,0,0
127685,24299,1,1,1,1,0,0
127686,96519,1,1,1,1,0,1
127687,19095,1,1,1,1,0,0
127688,4093,1,1,1,1,0,0
127689,182999,1,1,1,1,0,0
127690,185375,1,1,1,1,0,0
127691,184441,1,1,1,1,0,0
127692,106533,1,1,1,1,0,0
127693,97675,1,1,1,1,0,0
127694,60646,1,1,1,1,0,0
127695,151672,1,1,1,1,1,0
127696,42924,1,1,1,1,0,0
127697,23970,1,1,1,1,0,0
127698,136123,1,1,1,1,0,0
127699,117074,1,1,1,1,0,0
127700,97853,1,1,1,1,0,1
127701,133740,1,1,1,1,0,0
127702,91315,0,1,1,1,0,1
127703,139819,1,1,1,1,0,0
127704,20612,1,1,1,1,0,0
127705,28591,1,1,1,1,0,0
127706,29499,1,1,1,1,0,0
127707,17875,1,1,1,1,0,0
127708,45562,1,1,1,1,0,0
127709,1832,1,1,1,1,0,0
127710,20682,1,1,1,1,0,0
127711,177073,1,1,1,1,0,0
127712,1831,1,1,1,1,0,0
127713,163091,1,1,1,1,0,0
127714,183798,1,1,1,1,0,0
127715,76252,1,1,1,1,0,0
127716,99192,1,1,1,1,0,1
127717,71434,1,1,1,1,0,0
127718,103176,1,1,1,1,0,1
127719,57198,1,1,1,1,0,0
127720,167981,1,1,1,1,0,0
127721,26911,1,1,1,1,0,0
127722,154651,1,1,1,1,0,0
127723,171998,1,1,1,1,0,0
127724,82064,1,1,1,1,0,0
127725,14615,1,1,1,1,0,0
127726,11044,1,1,1,1,0,1
127727,38642,1,1,1,1,0,0
127728,34321,1,1,1,1,0,0
127729,30640,1,1,1,1,0,0
127730,45467,1,1,1,1,0,0
127731,101467,1,1,1,1,0,1
127732,111652,1,1,1,1,0,0
127733,89584,1,1,1,1,0,1
127734,28540,1,1,1,1,0,0
127735,106726,1,1,1,1,0,0
127736,60223,1,1,1,1,0,0
127737,27373,1,1,1,1,0,0
127738,67335,1,1,1,1,0,0
127739,7528,1,1,1,1,0,0
127740,39938,1,1,1,1,1,0
127741,78607,1,1,1,1,0,0
127742,157499,1,1,1,1,0,0
127743,12245,1,1,1,1,0,0
127744,15292,1,1,1,1,0,0
127745,159172,1,1,1,1,0,0
127746,27807,1,1,1,1,0,0
127747,99138,1,1,1,1,0,0
127748,33895,1,1,1,1,0,0
127749,81531,1,1,1,1,0,0
127750,104834,1,1,1,1,0,0
127751,156138,1,1,1,1,0,0
127752,150982,1,1,1,1,0,0
127753,1754,1,1,1,1,0,0
127754,158921,1,1,1,1,0,0
127755,115409,1,1,1,1,0,0
127756,78436,1,1,1,1,0,0
127757,12417,1,1,1,1,0,0
127758,8204,1,1,1,1,0,0
127759,124039,0,1,1,1,0,1
127760,62975,1,1,1,1,0,0
127761,94078,1,1,1,1,0,1
127762,75727,1,1,1,1,0,0
127763,167198,1,1,1,1,0,0
127764,32165,1,1,1,1,0,0
127765,86634,1,1,1,1,0,0
127766,110305,1,1,1,1,0,0
127767,108286,1,1,1,1,0,0
127768,61869,1,1,1,1,0,0
127769,119364,1,1,1,1,0,0
127770,34369,1,1,1,1,0,0
127771,167033,1,1,1,1,0,0
127772,57834,1,1,1,1,0,0
127773,100204,1,1,1,1,0,1
127774,49104,1,1,1,1,0,0
127775,6138,1,1,1,1,0,0
127776,87537,1,1,1,1,0,0
127777,130344,1,1,1,1,0,0
127778,160550,1,1,1,1,0,0
127779,115813,1,1,1,1,0,0
127780,138509,1,1,1,1,0,0
127781,173910,1,1,1,1,0,0
127782,88332,1,1,1,1,0,1
127783,163026,1,1,1,1,0,0
127784,162867,1,1,1,1,0,0
127785,132893,1,1,1,1,0,0
127786,47316,1,1,1,1,0,1
127787,154886,1,1,1,1,0,0
127788,44974,1,1,1,1,0,0
127789,184850,1,1,1,1,0,0
127790,28730,1,1,1,1,0,0
127791,16736,1,1,1,1,0,0
127792,110270,1,1,1,1,0,0
127793,127734,1,1,1,1,0,0
127794,161024,1,1,1,1,0,1
127795,157145,1,1,1,1,0,0
127796,182916,1,1,1,1,0,0
127797,148780,1,1,1,1,0,0
127798,49534,1,1,1,1,0,0
127799,75630,1,1,1,1,0,0
127800,137031,1,1,1,1,0,0
127801,70855,1,1,1,1,0,0
127802,71349,1,1,1,1,0,0
127803,95111,1,1,1,1,0,1
127804,184749,1,1,1,1,0,0
127805,152105,1,1,1,1,0,0
127806,55312,1,1,1,1,0,0
127807,59915,1,1,1,1,0,0
127808,124175,1,1,1,1,0,0
127809,46037,1,1,1,1,0,0
127810,172453,1,1,1,1,0,0
127811,118657,1,1,1,1,0,0
127812,177290,1,1,1,1,0,0
127813,53137,1,1,1,1,0,0
127814,126263,1,1,1,1,0,0
127815,62527,1,1,1,1,0,0
127816,173410,1,1,1,1,0,0
127817,43570,1,1,1,1,0,0
127818,103957,1,1,1,1,0,0
127819,778,1,1,1,1,0,0
127820,100787,1,1,1,1,0,1
127821,178063,1,1,1,1,1,0
127822,5549,1,1,1,1,0,0
127823,45366,1,1,1,1,0,0
127824,159282,1,1,1,1,0,1
127825,83361,1,1,1,1,0,0
127826,49021,1,1,1,1,0,0
127827,89012,1,1,1,1,0,1
127828,178086,1,1,1,1,1,0
127829,106510,1,1,1,1,0,0
127830,90996,1,1,1,1,0,1
127831,95379,1,1,1,1,0,1
127832,106152,1,1,1,1,0,0
127833,44695,1,1,1,1,0,0
127834,184304,1,1,1,1,0,0
127835,141660,1,1,1,1,0,0
127836,56716,1,1,1,1,0,0
127837,169034,1,1,1,1,0,0
127838,183292,1,1,1,1,0,0
127839,175612,1,1,1,1,0,0
127840,108733,1,1,1,1,0,0
127841,11448,1,1,1,1,0,1
127842,118376,1,1,1,1,0,0
127843,99160,1,1,1,1,0,0
127844,123001,1,1,1,1,0,0
127845,154155,1,1,1,1,0,0
127846,181934,1,1,1,1,0,0
127847,48572,1,1,1,1,0,0
127848,140139,1,1,1,1,0,0
127849,131512,1,1,1,1,0,1
127850,116729,1,1,1,1,0,0
127851,112860,1,1,1,1,0,0
127852,34524,1,1,1,1,0,0
127853,34974,1,1,1,1,0,0
127854,38710,1,1,1,1,0,0
127855,99799,1,1,1,1,0,1
127856,139324,1,1,1,1,0,0
127857,112920,1,1,1,1,0,0
127858,168086,1,1,1,1,0,0
127859,18164,1,1,1,1,0,1
127860,178869,1,1,1,1,0,0
127861,99005,1,1,1,1,0,1
127862,61858,1,1,1,1,0,0
127863,163907,1,1,1,1,0,1
127864,123421,1,1,1,1,0,0
127865,105015,1,1,1,1,0,0
127866,119481,1,1,1,1,0,0
127867,26333,1,1,1,1,0,0
127868,96265,1,1,1,1,0,1
127869,23060,1,1,1,1,0,0
127870,45496,1,1,1,1,0,0
127871,53378,1,1,1,1,0,0
127872,48882,1,1,1,1,0,0
127873,26681,1,1,1,1,0,1
127874,183660,1,1,1,1,0,0
127875,153321,1,1,1,1,0,0
127876,83651,1,1,1,1,0,0
127877,95859,1,1,1,1,0,1
127878,110921,1,1,1,1,0,0
127879,123797,0,1,1,1,0,0
127880,165447,1,1,1,1,0,0
127881,88617,1,1,1,1,0,1
127882,89801,1,1,1,1,0,1
127883,153460,1,1,1,1,0,0
127884,77088,1,1,1,1,0,0
127885,38234,1,1,1,1,0,0
127886,7432,1,1,1,1,0,0
127887,74688,1,1,1,1,0,0
127888,126875,1,1,1,1,0,0
127889,25868,1,1,1,1,0,0
127890,9864,1,1,1,1,0,0
127891,37513,1,1,1,1,0,0
127892,64028,1,1,1,1,0,0
127893,93636,1,1,1,1,0,1
127894,128826,1,1,1,1,0,0
127895,67588,1,1,1,1,0,0
127896,49468,1,1,1,1,0,0
127897,121703,1,1,1,1,0,0
127898,99024,1,1,1,1,0,1
127899,33808,1,1,1,1,0,0
127900,155400,1,1,1,1,0,0
127901,5284,1,1,1,1,0,0
127902,114166,1,1,1,1,0,0
127903,121110,1,1,1,1,0,0
127904,64704,1,1,1,1,0,0
127905,73499,1,1,1,1,0,0
127906,109485,1,1,1,1,0,0
127907,179019,1,1,1,1,0,0
127908,120225,1,1,1,1,0,0
127909,39889,1,1,1,1,0,0
127910,48317,1,1,1,1,0,0
127911,91449,0,1,1,1,0,1
127912,68540,1,1,1,1,0,0
127913,22738,1,1,1,1,0,0
127914,154580,1,1,1,1,1,0
127915,133422,1,1,1,1,0,0
127916,68921,1,1,1,1,0,0
127917,171694,1,1,1,1,0,0
127918,97472,1,1,1,1,0,1
127919,76009,1,1,1,1,0,0
127920,22685,1,1,1,1,0,0
127921,68372,1,1,1,1,0,0
127922,185583,0,1,1,1,0,1
127923,73879,1,1,1,1,0,0
127924,65551,1,1,1,1,0,0
127925,73604,1,1,1,1,0,0
127926,110733,1,1,1,1,0,0
127927,4331,1,1,1,1,0,0
127928,22678,1,1,1,1,0,0
127929,151102,1,1,1,1,0,0
127930,78877,1,1,1,1,0,1
127931,50566,1,1,1,1,0,0
127932,24400,1,1,1,1,0,0
127933,112562,1,1,1,1,0,0
127934,28790,1,1,1,1,0,0
127935,64571,1,1,1,1,0,0
127936,140044,1,1,1,1,0,0
127937,66836,1,1,1,1,0,0
127938,78443,1,1,1,1,0,0
127939,160673,1,1,1,1,0,0
127940,41864,1,1,1,1,0,0
127941,3867,1,1,1,1,0,0
127942,92372,0,1,1,1,0,0
127943,71045,1,1,1,1,0,0
127944,151346,1,1,1,1,0,0
127945,161256,1,1,1,1,0,0
127946,51142,1,1,1,1,0,0
127947,113746,0,1,1,1,0,0
127948,30915,1,1,1,1,0,0
127949,6239,1,1,1,1,0,0
127950,26682,1,1,1,1,0,0
127951,38425,1,1,1,1,0,0
127952,10803,1,1,1,1,0,0
127953,152338,1,1,1,1,0,0
127954,83224,1,1,1,1,0,0
127955,42461,1,1,1,1,0,0
127956,76430,1,1,1,1,0,0
127957,123497,1,1,1,1,0,0
127958,44991,1,1,1,1,0,0
127959,74883,1,1,1,1,0,0
127960,180833,1,1,1,1,0,0
127961,111500,1,1,1,1,0,0
127962,119421,1,1,1,1,0,0
127963,139957,1,1,1,1,0,0
127964,23336,1,1,1,1,0,0
127965,53698,1,1,1,1,0,0
127966,98256,1,1,1,1,0,0
127967,121543,1,1,1,1,0,0
127968,16704,1,1,1,1,0,0
127969,34396,1,1,1,1,0,0
127970,75866,1,1,1,1,0,0
127971,115240,1,1,1,1,0,0
127972,38322,1,1,1,1,0,0
127973,72741,1,1,1,1,0,0
127974,76851,1,1,1,1,0,0
127975,97340,1,1,1,1,0,1
127976,27905,1,1,1,1,0,0
127977,88250,1,1,1,1,0,1
127978,37303,1,1,1,1,0,0
127979,46092,1,1,1,1,0,0
127980,57818,1,1,1,1,0,0
127981,166654,1,1,1,1,0,0
127982,93932,1,1,1,1,0,1
127983,149530,1,1,1,1,0,0
127984,45434,1,1,1,1,0,0
127985,154339,1,1,1,1,0,0
127986,112468,1,1,1,1,0,0
127987,137120,1,1,1,1,0,0
127988,83770,1,1,1,1,0,0
127989,27340,1,1,1,1,0,0
127990,56570,1,1,1,1,0,0
127991,28857,1,1,1,1,0,0
127992,13555,1,1,1,1,0,0
127993,77369,1,1,1,1,0,0
127994,146847,1,1,1,1,0,0
127995,8627,1,1,1,1,0,0
127996,112703,1,1,1,1,0,0
127997,178245,1,1,1,1,0,0
127998,20741,1,1,1,1,0,0
127999,122705,1,1,1,1,0,0
128000,127499,1,1,1,1,0,1
128001,57370,1,1,1,1,0,0
128002,108905,1,1,1,1,0,0
128003,39489,1,1,1,1,0,0
128004,106182,1,1,1,1,0,0
128005,83430,1,1,1,1,0,0
128006,111628,1,1,1,1,0,0
128007,123469,1,1,1,1,0,0
128008,143600,1,1,1,1,0,0
128009,27220,1,1,1,1,0,0
128010,118230,1,1,1,1,0,0
128011,65311,1,1,1,1,0,0
128012,128641,1,1,1,1,0,0
128013,32006,1,1,1,1,0,0
128014,88483,1,1,1,1,0,1
128015,102552,1,1,1,1,0,0
128016,11526,1,1,1,1,0,0
128017,76165,1,1,1,1,0,0
128018,128539,1,1,1,1,0,0
128019,96551,1,1,1,1,0,1
128020,177292,1,1,1,1,0,0
128021,14574,1,1,1,1,0,0
128022,147242,1,1,1,1,0,0
128023,59485,1,1,1,1,0,0
128024,161221,1,1,1,1,0,0
128025,28736,1,1,1,1,0,0
128026,180461,1,1,1,1,0,0
128027,79114,1,1,1,1,0,0
128028,172156,1,1,1,1,0,0
128029,9417,1,1,1,1,0,0
128030,126082,1,1,1,1,0,0
128031,95803,1,1,1,1,0,1
128032,111269,1,1,1,1,0,0
128033,64981,1,1,1,1,0,0
128034,44646,1,1,1,1,0,0
128035,117301,1,1,1,1,0,0
128036,4268,1,1,1,1,0,0
128037,65638,1,1,1,1,0,0
128038,6465,1,1,1,1,0,0
128039,8940,1,1,1,1,0,0
128040,66327,1,1,1,1,0,0
128041,122951,1,1,1,1,0,0
128042,76762,1,1,1,1,0,0
128043,90603,1,1,1,1,0,1
128044,74173,1,1,1,1,0,0
128045,113569,1,1,1,1,0,0
128046,34319,1,1,1,1,0,0
128047,176701,1,1,1,1,0,0
128048,66482,1,1,1,1,0,0
128049,49974,1,1,1,1,0,0
128050,140105,1,1,1,1,0,0
128051,145032,1,1,1,1,0,0
128052,110038,1,1,1,1,0,0
128053,15037,1,1,1,1,0,0
128054,152144,1,1,1,1,0,0
128055,126793,1,1,1,1,0,0
128056,139815,1,1,1,1,0,0
128057,89849,1,1,1,1,0,1
128058,53033,1,1,1,1,0,1
128059,27843,1,1,1,1,0,0
128060,145078,1,1,1,1,0,0
128061,123675,1,1,1,1,0,0
128062,113396,1,1,1,1,0,0
128063,73880,1,1,1,1,0,0
128064,158981,1,1,1,1,0,0
128065,139514,1,1,1,1,0,0
128066,6046,1,1,1,1,0,0
128067,80762,1,1,1,1,0,0
128068,176293,1,1,1,1,0,0
128069,45040,1,1,1,1,0,0
128070,164264,1,1,1,1,0,0
128071,126958,1,1,1,1,0,0
128072,152355,1,1,1,1,0,0
128073,127521,1,1,1,1,0,0
128074,12870,1,1,1,1,0,0
128075,125237,1,1,1,1,0,1
128076,167627,1,1,1,1,0,0
128077,85362,1,1,1,1,0,0
128078,101814,1,1,1,1,0,0
128079,66275,1,1,1,1,0,0
128080,111393,1,1,1,1,0,0
128081,147192,1,1,1,1,0,0
128082,161147,1,1,1,1,0,0
128083,129536,1,1,1,1,0,0
128084,72853,1,1,1,1,0,0
128085,74195,1,1,1,1,0,0
128086,125059,1,1,1,1,0,0
128087,77654,1,1,1,1,0,0
128088,57889,1,1,1,1,0,0
128089,169060,1,1,1,1,0,0
128090,133092,0,1,1,1,0,0
128091,167383,1,1,1,1,0,0
128092,49734,1,1,1,1,0,0
128093,93638,1,1,1,1,0,1
128094,71159,1,1,1,1,0,0
128095,11013,1,1,1,1,0,0
128096,129263,1,1,1,1,0,0
128097,71841,1,1,1,1,0,0
128098,120930,1,1,1,1,0,0
128099,10391,1,1,1,1,0,0
128100,103529,1,1,1,1,0,1
128101,182724,1,1,1,1,0,0
128102,14486,1,1,1,1,0,0
128103,117570,1,1,1,1,0,0
128104,109129,1,1,1,1,0,0
128105,138707,1,1,1,1,0,0
128106,131135,1,1,1,1,0,1
128107,181319,1,1,1,1,0,0
128108,162268,1,1,1,1,0,1
128109,86691,1,1,1,1,0,0
128110,6446,1,1,1,1,0,0
128111,108381,1,1,1,1,0,0
128112,170319,1,1,1,1,0,0
128113,163565,1,1,1,1,0,0
128114,10966,1,1,1,1,0,0
128115,119544,1,1,1,1,0,0
128116,157917,1,1,1,1,0,0
128117,154385,1,1,1,1,0,0
128118,9027,1,1,1,1,0,0
128119,78186,1,1,1,1,0,0
128120,31940,1,1,1,1,0,0
128121,49887,1,1,1,1,0,0
128122,140059,1,1,1,1,0,0
128123,174488,1,1,1,1,0,0
128124,183152,1,1,1,1,0,0
128125,7487,1,1,1,1,0,0
128126,42895,1,1,1,1,0,0
128127,142904,1,1,1,1,0,0
128128,165358,1,1,1,1,0,0
128129,29618,1,1,1,1,0,0
128130,98472,1,1,1,1,0,1
128131,70358,1,1,1,1,0,0
128132,140970,1,1,1,1,0,0
128133,136144,1,1,1,1,0,0
128134,9749,1,1,1,1,0,0
128135,153260,1,1,1,1,0,0
128136,108270,1,1,1,1,0,0
128137,66747,1,1,1,1,0,0
128138,117737,1,1,1,1,0,0
128139,113818,1,1,1,1,0,0
128140,104059,1,1,1,1,0,1
128141,88069,0,1,1,1,0,1
128142,32863,1,1,1,1,0,0
128143,33223,1,1,1,1,0,0
128144,43517,1,1,1,1,0,0
128145,136116,1,1,1,1,0,0
128146,85506,1,1,1,1,0,0
128147,74915,1,1,1,1,0,0
128148,77362,1,1,1,1,0,0
128149,32604,1,1,1,1,0,0
128150,184469,1,1,1,1,0,0
128151,107275,1,1,1,1,0,1
128152,137047,1,1,1,1,0,0
128153,39923,1,1,1,1,0,0
128154,74556,1,1,1,1,0,0
128155,50215,1,1,1,1,0,0
128156,118205,1,1,1,1,0,0
128157,27226,1,1,1,1,0,0
128158,26792,1,1,1,1,0,0
128159,159719,1,1,1,1,0,0
128160,183857,1,1,1,1,0,0
128161,57921,1,1,1,1,0,0
128162,90401,1,1,1,1,0,1
128163,124755,1,1,1,1,0,0
128164,45514,1,1,1,1,0,0
128165,68015,1,1,1,1,0,0
128166,127723,1,1,1,1,0,0
128167,87225,1,1,1,1,0,0
128168,60003,1,1,1,1,0,0
128169,98880,1,1,1,1,0,1
128170,122984,1,1,1,1,0,0
128171,47634,1,1,1,1,0,0
128172,71644,1,1,1,1,0,0
128173,140626,1,1,1,1,0,0
128174,6356,1,1,1,1,0,0
128175,19764,1,1,1,1,0,0
128176,177318,1,1,1,1,0,0
128177,73728,1,1,1,1,0,0
128178,6141,1,1,1,1,0,0
128179,16841,1,1,1,1,0,0
128180,150170,1,1,1,1,0,0
128181,175080,1,1,1,1,0,0
128182,21843,1,1,1,1,0,0
128183,164706,1,1,1,1,0,0
128184,75497,1,1,1,1,0,0
128185,145428,1,1,1,1,0,0
128186,130544,1,1,1,1,0,0
128187,177077,1,1,1,1,0,0
128188,91010,1,1,1,1,0,1
128189,2336,1,1,1,1,0,0
128190,92549,0,1,1,1,0,1
128191,9404,1,1,1,1,0,0
128192,72508,1,1,1,1,0,0
128193,79411,1,1,1,1,0,0
128194,32786,1,1,1,1,0,0
128195,185396,1,1,1,1,0,0
128196,150837,1,1,1,1,0,0
128197,123745,0,1,1,1,0,1
128198,89469,1,1,1,1,0,1
128199,118634,1,1,1,1,0,0
128200,185432,1,1,1,1,0,0
128201,37333,1,1,1,1,0,0
128202,63887,1,1,1,1,0,0
128203,4358,1,1,1,1,0,0
128204,139829,1,1,1,1,0,0
128205,127508,1,1,1,1,0,0
128206,142246,1,1,1,1,0,0
128207,39642,1,1,1,1,0,0
128208,179709,1,1,1,1,0,0
128209,81429,1,1,1,1,0,0
128210,173419,1,1,1,1,0,0
128211,10349,1,1,1,1,0,0
128212,160913,1,1,1,1,0,0
128213,7586,1,1,1,1,0,0
128214,112054,1,1,1,1,0,0
128215,2093,1,1,1,1,0,0
128216,97531,1,1,1,1,0,1
128217,161655,1,1,1,1,0,0
128218,146699,1,1,1,1,0,0
128219,111972,1,1,1,1,0,0
128220,166784,1,1,1,1,0,0
128221,162499,1,1,1,1,0,0
128222,74374,1,1,1,1,0,0
128223,65269,1,1,1,1,0,0
128224,98351,1,1,1,1,0,1
128225,7800,1,1,1,1,0,0
128226,94207,1,1,1,1,0,0
128227,47799,1,1,1,1,0,0
128228,96899,1,1,1,1,0,1
128229,13856,1,1,1,1,0,0
128230,72352,1,1,1,1,0,0
128231,156904,1,1,1,1,0,0
128232,4120,1,1,1,1,0,0
128233,6098,1,1,1,1,0,0
128234,142359,1,1,1,1,0,0
128235,178248,1,1,1,1,0,0
128236,47965,1,1,1,1,0,0
128237,59941,1,1,1,1,0,0
128238,170557,1,1,1,1,0,0
128239,76893,1,1,1,1,0,0
128240,56822,1,1,1,1,0,0
128241,89105,1,1,1,1,0,1
128242,5644,1,1,1,1,0,0
128243,123295,1,1,1,1,0,0
128244,125820,1,1,1,1,0,0
128245,62170,1,1,1,1,0,0
128246,17817,1,1,1,1,0,0
128247,22917,1,1,1,1,0,0
128248,117927,1,1,1,1,0,0
128249,28957,1,1,1,1,0,0
128250,70897,1,1,1,1,0,0
128251,36341,1,1,1,1,0,0
128252,84114,1,1,1,1,0,0
128253,59623,1,1,1,1,0,0
128254,99495,1,1,1,1,0,1
128255,26210,1,1,1,1,0,0
128256,46206,1,1,1,1,0,0
128257,24653,1,1,1,1,0,0
128258,135249,1,1,1,1,0,0
128259,59708,1,1,1,1,0,0
128260,143014,1,1,1,1,0,0
128261,179161,1,1,1,1,0,0
128262,13172,1,1,1,1,0,0
128263,178638,1,1,1,1,0,0
128264,3974,1,1,1,1,0,0
128265,159080,1,1,1,1,0,0
128266,177393,1,1,1,1,0,0
128267,85147,1,1,1,1,0,0
128268,61956,1,1,1,1,0,0
128269,70505,1,1,1,1,0,0
128270,184437,1,1,1,1,0,0
128271,128182,1,1,1,1,0,0
128272,159770,1,1,1,1,0,0
128273,124836,1,1,1,1,0,0
128274,168716,1,1,1,1,0,0
128275,99056,1,1,1,1,0,0
128276,53291,1,1,1,1,0,0
128277,124567,1,1,1,1,0,0
128278,126410,1,1,1,1,0,0
128279,56600,1,1,1,1,0,0
128280,59453,1,1,1,1,0,0
128281,12705,1,1,1,1,0,0
128282,117510,1,1,1,1,0,0
128283,3529,1,1,1,1,0,0
128284,155950,1,1,1,1,0,0
128285,176451,1,1,1,1,0,0
128286,120366,1,1,1,1,0,0
128287,90793,1,1,1,1,0,1
128288,33920,1,1,1,1,0,0
128289,95915,1,1,1,1,0,1
128290,129095,1,1,1,1,0,0
128291,120879,1,1,1,1,0,0
128292,92743,1,1,1,1,0,1
128293,19283,1,1,1,1,0,0
128294,182137,1,1,1,1,0,0
128295,13367,1,1,1,1,0,0
128296,168003,1,1,1,1,0,0
128297,164041,1,1,1,1,0,0
128298,32880,1,1,1,1,0,0
128299,115377,1,1,1,1,0,0
128300,25415,1,1,1,1,0,0
128301,14112,1,1,1,1,0,0
128302,177114,1,1,1,1,0,0
128303,32694,1,1,1,1,0,0
128304,116126,1,1,1,1,0,0
128305,15947,1,1,1,1,0,0
128306,128512,1,1,1,1,0,0
128307,37610,1,1,1,1,0,0
128308,170354,1,1,1,1,0,0
128309,63644,1,1,1,1,0,0
128310,72920,1,1,1,1,0,0
128311,16655,1,1,1,1,0,0
128312,24385,1,1,1,1,0,0
128313,138972,1,1,1,1,0,0
128314,124984,1,1,1,1,0,0
128315,34435,1,1,1,1,0,0
128316,147720,1,1,1,1,0,0
128317,86323,1,1,1,1,0,0
128318,175016,1,1,1,1,0,0
128319,30184,1,1,1,1,0,0
128320,79492,1,1,1,1,0,0
128321,127212,1,1,1,1,0,0
128322,173323,1,1,1,1,0,0
128323,71602,1,1,1,1,0,0
128324,61650,1,1,1,1,0,0
128325,37769,1,1,1,1,0,0
128326,170380,1,1,1,1,0,0
128327,50960,1,1,1,1,0,0
128328,9063,1,1,1,1,0,0
128329,41781,1,1,1,1,0,0
128330,145901,1,1,1,1,0,0
128331,100491,1,1,1,1,0,0
128332,98606,1,1,1,1,0,0
128333,82576,1,1,1,1,0,0
128334,19475,1,1,1,1,0,1
128335,130141,1,1,1,1,0,0
128336,39884,1,1,1,1,0,0
128337,5029,1,1,1,1,0,0
128338,13615,1,1,1,1,0,0
128339,118992,1,1,1,1,0,0
128340,88397,1,1,1,1,0,1
128341,167185,1,1,1,1,0,0
128342,145937,1,1,1,1,0,0
128343,96818,1,1,1,1,0,0
128344,154905,1,1,1,1,0,0
128345,51368,1,1,1,1,0,0
128346,18030,1,1,1,1,0,1
128347,153395,1,1,1,1,0,1
128348,181242,1,1,1,1,0,0
128349,67788,1,1,1,1,0,0
128350,109125,1,1,1,1,0,0
128351,93844,1,1,1,1,0,1
128352,172030,1,1,1,1,0,0
128353,103094,1,1,1,1,0,1
128354,128499,1,1,1,1,0,0
128355,40525,1,1,1,1,0,0
128356,37781,1,1,1,1,1,0
128357,127935,1,1,1,1,0,0
128358,121119,1,1,1,1,0,0
128359,25956,1,1,1,1,0,0
128360,9312,1,1,1,1,0,0
128361,38116,1,1,1,1,0,1
128362,104478,1,1,1,1,0,0
128363,185061,1,1,1,1,0,0
128364,56875,1,1,1,1,0,0
128365,145409,1,1,1,1,0,0
128366,76136,1,1,1,1,0,0
128367,142964,1,1,1,1,0,0
128368,21942,1,1,1,1,0,0
128369,172069,1,1,1,1,0,0
128370,175732,1,1,1,1,0,0
128371,65280,1,1,1,1,0,0
128372,93348,1,1,1,1,0,1
128373,382,1,1,1,1,0,0
128374,47907,1,1,1,1,0,0
128375,67339,1,1,1,1,0,0
128376,36925,1,1,1,1,0,0
128377,103115,1,1,1,1,0,1
128378,95833,1,1,1,1,0,1
128379,138159,1,1,1,1,0,0
